a,b,la,lb
<http://bk.sport.owl#alexander-ahl-holmstrom>,<http://bk.sport.owl#kalmar-ff>,"alexander ahl holmstrom"@en,"Kalmar FF"@en
<http://bk.sport.owl#leon-dajaku>,<http://bk.sport.owl#vfb-stuttgart>,"leon dajaku"@en,"VfB Stuttgart"@en
<http://bk.sport.owl#thomas-kortegaard>,<http://bk.sport.owl#ac-horsens>,"Thomas Kortegaard"@en,"AC Horsens"@en
<http://bk.sport.owl#thomas-kortegaard>,<http://bk.sport.owl#ac-horsens>,"thomas kortegaard"@en,"AC Horsens"@en
<http://bk.sport.owl#nikola-zakula>,<http://bk.sport.owl#ofk-backa>,"Nikola Zakula"@en,"OFK Backa"@en
<http://bk.sport.owl#nikola-zakula>,<http://bk.sport.owl#ofk-backa>,"nikola zakula"@en,"OFK Backa"@en
<http://bk.sport.owl#nikola-zakula>,<http://bk.sport.owl#fk-macva-sabac>,"Nikola Zakula"@en,"FK Macva Sabac"@en
<http://bk.sport.owl#nikola-zakula>,<http://bk.sport.owl#fk-macva-sabac>,"nikola zakula"@en,"FK Macva Sabac"@en
<http://bk.sport.owl#andreas-leitner>,<http://bk.sport.owl#fc-admira-wacker-m\u00F6dling>,"andreas leitner"@en,"FC Admira Wacker M\u00F6dling"@en
<http://bk.sport.owl#andreas-leitner>,<http://bk.sport.owl#fc-admira-wacker-m\u00F6dling>,"Andreas Leitner"@en,"FC Admira Wacker M\u00F6dling"@en
<http://bk.sport.owl#almamy-touro>,<http://bk.sport.owl#as-monaco>,"Touro","AS Monaco"@en
<http://bk.sport.owl#berkay-\u00F6zcan>,<http://bk.sport.owl#vfb-stuttgart>,"Berkay \u00D6zcan"@en,"VfB Stuttgart"@en
<http://bk.sport.owl#bujar-lika>,<http://bk.sport.owl#grasshopper-club-zurich>,"bujar lika"@en,"Grasshopper Club Zurich"@en
<http://bk.sport.owl#bujar-lika>,<http://bk.sport.owl#grasshopper-club-zurich>,"Bujar Lika"@en,"Grasshopper Club Zurich"@en
<http://bk.sport.owl#dominik-prokop>,<http://bk.sport.owl#austria-vienna>,"dominik prokop"@en,"Austria Vienna"@en
<http://bk.sport.owl#dominik-prokop>,<http://bk.sport.owl#austria-vienna>,"Dominik Prokop"@en,"Austria Vienna"@en
<http://bk.sport.owl#oskar-sewerzynski>,<http://bk.sport.owl#korona-kielce>,"oskar sewerzynski"@en,"Korona Kielce"@en
<http://bk.sport.owl#alan-chochiev>,<http://bk.sport.owl#krylya-sovetov-samara-\u00A0>,"Alan Chochiev"@en,"Krylya Sovetov Samara \u00A0"@en
<http://bk.sport.owl#daniele-baselli>,<http://bk.sport.owl#torino>,"daniele baselli"@en,"Torino"@en
<http://bk.sport.owl#daniele-baselli>,<http://bk.sport.owl#torino>,"daniele baselli"@en,"Torino FC"@en
<http://bk.sport.owl#daniele-baselli>,<http://bk.sport.owl#torino>,"Daniele Baselli"@en,"Torino"@en
<http://bk.sport.owl#daniele-baselli>,<http://bk.sport.owl#torino>,"Daniele Baselli"@en,"Torino FC"@en
<http://bk.sport.owl#daniele-baselli>,<http://bk.sport.owl#torino>,"Baselli","Torino"@en
<http://bk.sport.owl#daniele-baselli>,<http://bk.sport.owl#torino>,"Baselli","Torino FC"@en
<http://bk.sport.owl#daniele-baselli>,<http://bk.sport.owl#torino-fc>,"daniele baselli"@en,"Torino"@en
<http://bk.sport.owl#daniele-baselli>,<http://bk.sport.owl#torino-fc>,"Daniele Baselli"@en,"Torino"@en
<http://bk.sport.owl#daniele-baselli>,<http://bk.sport.owl#torino-fc>,"Baselli","Torino"@en
<http://bk.sport.owl#alfred-finnbogason>,<http://bk.sport.owl#fc-augsburg>,"Alfred Finnbogason"@en,"FC Augsburg"@en
<http://bk.sport.owl#alfred-finnbogason>,<http://bk.sport.owl#fc-augsburg>,"alfred finnbogason"@en,"FC Augsburg"@en
<http://bk.sport.owl#ferro>,<http://bk.sport.owl#sl-benfica>,"ferro"@en,"SL Benfica"@en
<http://bk.sport.owl#pascal-schurpf>,<http://bk.sport.owl#fussball-club-basel-1893-fc>,"pascal schurpf"@en,"Fussball Club Basel 1893"@en
<http://bk.sport.owl#pascal-schurpf>,<http://bk.sport.owl#fussball-club-basel-1893-fc>,"Pascal Sch\u00C3\u00BCrpf"@en,"Fussball Club Basel 1893"@en
<http://bk.sport.owl#pascal-schurpf>,<http://bk.sport.owl#fussball-club-basel-1893>,"pascal schurpf"@en,"Fussball Club Basel 1893"@en
<http://bk.sport.owl#pascal-schurpf>,<http://bk.sport.owl#fussball-club-basel-1893>,"Pascal Sch\u00C3\u00BCrpf"@en,"Fussball Club Basel 1893"@en
<http://bk.sport.owl#pascal-schurpf>,<http://bk.sport.owl#fc-luzern>,"pascal schurpf"@en,"FC Luzern"@en
<http://bk.sport.owl#pascal-schurpf>,<http://bk.sport.owl#fc-luzern>,"Pascal Sch\u00C3\u00BCrpf"@en,"FC Luzern"@en
<http://bk.sport.owl#ricardo-almeida>,<http://bk.sport.owl#moreirense>,"ricardo almeida"@en,"Moreirense FC"@en
<http://bk.sport.owl#ricardo-almeida>,<http://bk.sport.owl#moreirense>,"Ricardo Almeida"@en,"Moreirense FC"@en
<http://bk.sport.owl#vincenzo-grella>,<http://bk.sport.owl#blackburn-rovers-fc>,"Vincenzo Grella"@en,"Blackburn Rovers"@en
<http://bk.sport.owl#vincenzo-grella>,<http://bk.sport.owl#blackburn-rovers>,"Vincenzo Grella"@en,"Blackburn Rovers"@en
<http://bk.sport.owl#andreja-apostolovic>,<http://bk.sport.owl#fk-radnicki-nis>,"andreja apostolovic"@en,"FK Radnicki Nis"@en
<http://bk.sport.owl#glynor-plet>,<http://bk.sport.owl#alanyaspor>,"glynor plet"@en,"Alanyaspor"@en
<http://bk.sport.owl#dmytro-ryzhuk>,<http://bk.sport.owl#chornomorets-odessa>,"dmytro ryzhuk"@en,"Chornomorets Odessa"@en
<http://bk.sport.owl#dmytro-ryzhuk>,<http://bk.sport.owl#chornomorets-odessa>,"Dmytro Ryzhuk"@en,"Chornomorets Odessa"@en
<http://bk.sport.owl#antonino-barilla>,<http://bk.sport.owl#parma-calcio-1913-\u00A0>,"antonino barilla"@en,"Parma Calcio 1913 \u00A0"@en
<http://bk.sport.owl#pablo-piatti>,<http://bk.sport.owl#valencia-cf>,"Pablo Piatti"@en,"Valencia CF"@en
<http://bk.sport.owl#pablo-piatti>,<http://bk.sport.owl#valencia-cf>,"pablo piatti"@en,"Valencia CF"@en
<http://bk.sport.owl#pablo-piatti>,<http://bk.sport.owl#valencia-cf>,"Piatti","Valencia CF"@en
<http://bk.sport.owl#pablo-piatti>,<http://bk.sport.owl#rcd-espanyol-barcelona>,"Pablo Piatti"@en,"RCD Espanyol Barcelona"@en
<http://bk.sport.owl#pablo-piatti>,<http://bk.sport.owl#rcd-espanyol-barcelona>,"pablo piatti"@en,"RCD Espanyol Barcelona"@en
<http://bk.sport.owl#pablo-piatti>,<http://bk.sport.owl#rcd-espanyol-barcelona>,"Piatti","RCD Espanyol Barcelona"@en
<http://bk.sport.owl#sergei-zenjov>,<http://bk.sport.owl#blackpool>,"Sergei Zenjov"@en,"Blackpool"@en
<http://bk.sport.owl#sergei-zenjov>,<http://bk.sport.owl#blackpool-fc>,"Sergei Zenjov"@en,"Blackpool"@en
<http://bk.sport.owl#sergei-zenjov>,<http://bk.sport.owl#cracovia-krak\u00F3w>,"Sergei Zenjov"@en,"Cracovia Krak\u00F3w"@en
<http://bk.sport.owl#malick-evouna>,<http://bk.sport.owl#cd-santa-clara-\u00A0>,"malick evouna"@en,"CD Santa Clara \u00A0"@en
<http://bk.sport.owl#wendel>,<http://bk.sport.owl#sporting-cp>,"wendel"@en,"Sporting CP"@en
<http://bk.sport.owl#wendel>,<http://bk.sport.owl#sporting-cp>,"Wendel"@en,"Sporting CP"@en
<http://bk.sport.owl#wendell>,<http://bk.sport.owl#bayer-04-leverkusen>,"wendell"@en,"Bayer 04 Leverkusen"@en
<http://bk.sport.owl#wendell>,<http://bk.sport.owl#bayer-04-leverkusen>,"Wendell"@en,"Bayer 04 Leverkusen"@en
<http://bk.sport.owl#wendell>,<http://bk.sport.owl#bayer-04-leverkusen>,"Wendell","Bayer 04 Leverkusen"@en
<http://bk.sport.owl#david-jablonsky>,<http://bk.sport.owl#levski-sofia>,"david jablonsky"@en,"Levski Sofia"@en
<http://bk.sport.owl#david-jablonsky>,<http://bk.sport.owl#levski-sofia>,"David Jablonsky"@en,"Levski Sofia"@en
<http://bk.sport.owl#cheik-traore>,<http://bk.sport.owl#ea-guingamp>,"cheik traore"@en,"EA Guingamp"@en
<http://bk.sport.owl#mario-jelavic>,<http://bk.sport.owl#royal-excel-mouscron>,"Mario Jelavic"@en,"Royal Excel Mouscron"@en
<http://bk.sport.owl#anthony-nwakaeme>,<http://bk.sport.owl#trabzonspor>,"Anthony Nwakaeme"@en,"Trabzonspor"@en
<http://bk.sport.owl#anthony-nwakaeme>,<http://bk.sport.owl#trabzonspor>,"anthony nwakaeme"@en,"Trabzonspor"@en
<http://bk.sport.owl#alessandro-florenzi>,<http://bk.sport.owl#as-roma>,"alessandro florenzi"@en,"AS Roma"@en
<http://bk.sport.owl#alessandro-florenzi>,<http://bk.sport.owl#as-roma>,"Alessandro Florenzi"@en,"AS Roma"@en
<http://bk.sport.owl#alessandro-florenzi>,<http://bk.sport.owl#as-roma>,"Florenzi","AS Roma"@en
<http://bk.sport.owl#santi-mina>,<http://bk.sport.owl#valencia-cf>,"santi mina"@en,"Valencia CF"@en
<http://bk.sport.owl#santi-mina>,<http://bk.sport.owl#valencia-cf>,"Santi Mina"@en,"Valencia CF"@en
<http://bk.sport.owl#santi-mina>,<http://bk.sport.owl#valencia-cf>,"Mina","Valencia CF"@en
<http://bk.sport.owl#nemanja-ilic>,<http://bk.sport.owl#ofk-backa>,"Nemanja Ilic"@en,"OFK Backa"@en
<http://bk.sport.owl#nemanja-ilic>,<http://bk.sport.owl#ofk-backa>,"nemanja ilic"@en,"OFK Backa"@en
<http://bk.sport.owl#vladimir-bajic>,<http://bk.sport.owl#apo-levadiakos>,"Vladimir Bajic"@en,"APO Levadiakos"@en
<http://bk.sport.owl#vladimir-bajic>,<http://bk.sport.owl#apo-levadiakos>,"vladimir bajic"@en,"APO Levadiakos"@en
<http://bk.sport.owl#ben-davies>,<http://bk.sport.owl#swansea-city>,"ben davies"@en,"Swansea City"@en
<http://bk.sport.owl#ben-davies>,<http://bk.sport.owl#swansea-city>,"Ben Davies"@en,"Swansea City"@en
<http://bk.sport.owl#ben-davies>,<http://bk.sport.owl#swansea-city>,"Davies","Swansea City"@en
<http://bk.sport.owl#ben-davies>,<http://bk.sport.owl#tottenham-hotspur>,"ben davies"@en,"Tottenham Hotspur"@en
<http://bk.sport.owl#ben-davies>,<http://bk.sport.owl#tottenham-hotspur>,"Ben Davies"@en,"Tottenham Hotspur"@en
<http://bk.sport.owl#ben-davies>,<http://bk.sport.owl#tottenham-hotspur>,"Davies","Tottenham Hotspur"@en
<http://bk.sport.owl#ben-davies>,<http://bk.sport.owl#swansea-city-fc>,"ben davies"@en,"Swansea City"@en
<http://bk.sport.owl#ben-davies>,<http://bk.sport.owl#swansea-city-fc>,"Ben Davies"@en,"Swansea City"@en
<http://bk.sport.owl#ben-davies>,<http://bk.sport.owl#swansea-city-fc>,"Davies","Swansea City"@en
<http://bk.sport.owl#tyler-boyd>,<http://bk.sport.owl#mke-ankarag\u00FCc\u00FC-\u00A0>,"tyler boyd"@en,"MKE Ankarag\u00FCc\u00FC \u00A0"@en
<http://bk.sport.owl#tyler-boyd>,<http://bk.sport.owl#mke-ankarag\u00FCc\u00FC-\u00A0>,"Tyler Boyd"@en,"MKE Ankarag\u00FCc\u00FC \u00A0"@en
<http://bk.sport.owl#tyler-boyd>,<http://bk.sport.owl#vit\u00F3ria-guimar\u00E3es-sc>,"tyler boyd"@en,"Vit\u00F3ria Guimar\u00E3es SC"@en
<http://bk.sport.owl#tyler-boyd>,<http://bk.sport.owl#vit\u00F3ria-guimar\u00E3es-sc>,"Tyler Boyd"@en,"Vit\u00F3ria Guimar\u00E3es SC"@en
<http://bk.sport.owl#jan-lastuvka>,<http://bk.sport.owl#fc-banik-ostrava>,"jan lastuvka"@en,"FC Banik Ostrava"@en
<http://bk.sport.owl#jan-lastuvka>,<http://bk.sport.owl#fc-banik-ostrava>,"Jan Lastuvka"@en,"FC Banik Ostrava"@en
<http://bk.sport.owl#panagiotis-deligiannidis>,<http://bk.sport.owl#ofi-crete-\u00A0>,"Panagiotis Deligiannidis"@en,"OFI Crete \u00A0"@en
<http://bk.sport.owl#panagiotis-deligiannidis>,<http://bk.sport.owl#ofi-crete-\u00A0>,"panagiotis deligiannidis"@en,"OFI Crete \u00A0"@en
<http://bk.sport.owl#panagiotis-deligiannidis>,<http://bk.sport.owl#ofi-crete>,"Panagiotis Deligiannidis"@en,"OFI Crete"@en
<http://bk.sport.owl#panagiotis-deligiannidis>,<http://bk.sport.owl#ofi-crete>,"panagiotis deligiannidis"@en,"OFI Crete"@en
<http://bk.sport.owl#marcus-vin\u00EDcius>,<http://bk.sport.owl#arka-gdynia>,"Marcus Vin\u00EDcius"@en,"Arka Gdynia"@en
<http://bk.sport.owl#pablo-chavarr\u00EDa>,<http://bk.sport.owl#stade-reims-\u00A0>,"Pablo Chavarr\u00EDa"@en,"Stade Reims \u00A0"@en
<http://bk.sport.owl#gabriel>,<http://bk.sport.owl#sl-benfica>,"Gabriel"@en,"SL Benfica"@en
<http://bk.sport.owl#gabriel>,<http://bk.sport.owl#sl-benfica>,"gabriel"@en,"SL Benfica"@en
<http://bk.sport.owl#gabriel>,<http://bk.sport.owl#sl-benfica>,"Gabriel","SL Benfica"@en
<http://bk.sport.owl#gabriel>,<http://bk.sport.owl#sepsi-sf.-gheorghe>,"Gabriel"@en,"Sepsi Sf. Gheorghe"@en
<http://bk.sport.owl#gabriel>,<http://bk.sport.owl#sepsi-sf.-gheorghe>,"gabriel"@en,"Sepsi Sf. Gheorghe"@en
<http://bk.sport.owl#gabriel>,<http://bk.sport.owl#sepsi-sf.-gheorghe>,"Gabriel","Sepsi Sf. Gheorghe"@en
<http://bk.sport.owl#gabriel>,<http://bk.sport.owl#ssc-napoli>,"Gabriel"@en,"SSC Napoli"@en
<http://bk.sport.owl#gabriel>,<http://bk.sport.owl#ssc-napoli>,"gabriel"@en,"SSC Napoli"@en
<http://bk.sport.owl#gabriel>,<http://bk.sport.owl#ssc-napoli>,"Gabriel","SSC Napoli"@en
<http://bk.sport.owl#ben-gibson>,<http://bk.sport.owl#burnley>,"ben gibson"@en,"Burnley FC"@en
<http://bk.sport.owl#ben-gibson>,<http://bk.sport.owl#burnley>,"ben gibson"@en,"Burnley"@en
<http://bk.sport.owl#ben-gibson>,<http://bk.sport.owl#burnley>,"Ben Gibson"@en,"Burnley FC"@en
<http://bk.sport.owl#ben-gibson>,<http://bk.sport.owl#burnley>,"Ben Gibson"@en,"Burnley"@en
<http://bk.sport.owl#james-spray>,<http://bk.sport.owl#wolverhampton-wanderers-fc>,"James Spray"@en,"Wolverhampton Wanderers"@en
<http://bk.sport.owl#james-spray>,<http://bk.sport.owl#wolverhampton-wanderers>,"James Spray"@en,"Wolverhampton Wanderers"@en
<http://bk.sport.owl#tommy-o'sullivan>,<http://bk.sport.owl#cardiff-city-fc>,"Tommy O'Sullivan"@en,"Cardiff City"@en
<http://bk.sport.owl#tommy-o'sullivan>,<http://bk.sport.owl#cardiff-city>,"Tommy O'Sullivan"@en,"Cardiff City"@en
<http://bk.sport.owl#emil-forsberg>,<http://bk.sport.owl#rb-leipzig>,"Emil Forsberg"@en,"RB Leipzig"@en
<http://bk.sport.owl#emil-forsberg>,<http://bk.sport.owl#rb-leipzig>,"emil forsberg"@en,"RB Leipzig"@en
<http://bk.sport.owl#kevin-danso>,<http://bk.sport.owl#fc-augsburg>,"kevin danso"@en,"FC Augsburg"@en
<http://bk.sport.owl#kevin-danso>,<http://bk.sport.owl#fc-augsburg>,"Kevin Danso"@en,"FC Augsburg"@en
<http://bk.sport.owl#vieirinha>,<http://bk.sport.owl#vfl-wolfsburg>,"Vieirinha"@en,"VfL Wolfsburg"@en
<http://bk.sport.owl#vieirinha>,<http://bk.sport.owl#vfl-wolfsburg>,"vieirinha"@en,"VfL Wolfsburg"@en
<http://bk.sport.owl#vieirinha>,<http://bk.sport.owl#vfl-wolfsburg>,"Vieirinha","VfL Wolfsburg"@en
<http://bk.sport.owl#vieirinha>,<http://bk.sport.owl#paok-thessaloniki>,"Vieirinha"@en,"PAOK Thessaloniki"@en
<http://bk.sport.owl#vieirinha>,<http://bk.sport.owl#paok-thessaloniki>,"vieirinha"@en,"PAOK Thessaloniki"@en
<http://bk.sport.owl#vieirinha>,<http://bk.sport.owl#paok-thessaloniki>,"Vieirinha","PAOK Thessaloniki"@en
<http://bk.sport.owl#frederic-sammaritano>,<http://bk.sport.owl#fco-dijon>,"frederic sammaritano"@en,"FCO Dijon"@en
<http://bk.sport.owl#jean-cleber>,<http://bk.sport.owl#cs-mar\u00EDtimo>,"Jean Cleber"@en,"CS Mar\u00EDtimo"@en
<http://bk.sport.owl#jean-cleber>,<http://bk.sport.owl#cs-mar\u00EDtimo>,"jean cleber"@en,"CS Mar\u00EDtimo"@en
<http://bk.sport.owl#r\u00FAben>,<http://bk.sport.owl#cs-mar\u00EDtimo>,"R\u00FAben"@en,"CS Mar\u00EDtimo"@en
<http://bk.sport.owl#dimitrios-kolovos>,<http://bk.sport.owl#willem-ii-tilburg>,"Dimitrios Kolovos"@en,"Willem II Tilburg"@en
<http://bk.sport.owl#johnny-russell>,<http://bk.sport.owl#derby-county-fc>,"Johnny Russell"@en,"Derby County"@en
<http://bk.sport.owl#johnny-russell>,<http://bk.sport.owl#derby-county>,"Johnny Russell"@en,"Derby County"@en
<http://bk.sport.owl#luca-siligardi>,<http://bk.sport.owl#parma-calcio-1913-\u00A0>,"luca siligardi"@en,"Parma Calcio 1913 \u00A0"@en
<http://bk.sport.owl#luca-siligardi>,<http://bk.sport.owl#parma-calcio-1913-\u00A0>,"Luca Siligardi"@en,"Parma Calcio 1913 \u00A0"@en
<http://bk.sport.owl#luca-siligardi>,<http://bk.sport.owl#parma-calcio-1913-\u00A0>,"Siligardi","Parma Calcio 1913 \u00A0"@en
<http://bk.sport.owl#maxime-do-couto>,<http://bk.sport.owl#olimpik-donetsk>,"Maxime Do Couto"@en,"Olimpik Donetsk"@en
<http://bk.sport.owl#maxime-do-couto>,<http://bk.sport.owl#olimpik-donetsk>,"maxime do couto"@en,"Olimpik Donetsk"@en
<http://bk.sport.owl#angelo-palombo>,<http://bk.sport.owl#sampdoria>,"Angelo Palombo"@en,"Sampdoria"@en
<http://bk.sport.owl#angelo-palombo>,<http://bk.sport.owl#sampdoria>,"Palombo","Sampdoria"@en
<http://bk.sport.owl#angelo-palombo>,<http://bk.sport.owl#sampdoria-fc>,"Angelo Palombo"@en,"Sampdoria"@en
<http://bk.sport.owl#angelo-palombo>,<http://bk.sport.owl#sampdoria-fc>,"Palombo","Sampdoria"@en
<http://bk.sport.owl#angelo-palombo>,<http://bk.sport.owl#uc-sampdoria>,"Angelo Palombo"@en,"UC Sampdoria"@en
<http://bk.sport.owl#angelo-palombo>,<http://bk.sport.owl#uc-sampdoria>,"Palombo","UC Sampdoria"@en
<http://bk.sport.owl#renaud-ripart>,<http://bk.sport.owl#n\u00EEmes-olympique-\u00A0>,"Renaud Ripart"@en,"N\u00EEmes Olympique \u00A0"@en
<http://bk.sport.owl#renaud-ripart>,<http://bk.sport.owl#n\u00EEmes-olympique-\u00A0>,"renaud ripart"@en,"N\u00EEmes Olympique \u00A0"@en
<http://bk.sport.owl#roman-evgenjev>,<http://bk.sport.owl#dinamo-moscow>,"roman evgenjev"@en,"Dinamo Moscow"@en
<http://bk.sport.owl#harry-winks>,<http://bk.sport.owl#tottenham-hotspur>,"Harry Winks"@en,"Tottenham Hotspur"@en
<http://bk.sport.owl#harry-winks>,<http://bk.sport.owl#tottenham-hotspur>,"harry winks"@en,"Tottenham Hotspur"@en
<http://bk.sport.owl#thomas-lam>,<http://bk.sport.owl#pec-zwolle>,"Thomas Lam"@en,"PEC Zwolle"@en
<http://bk.sport.owl#thomas-lam>,<http://bk.sport.owl#pec-zwolle>,"thomas lam"@en,"PEC Zwolle"@en
<http://bk.sport.owl#daniel-tozser>,<http://bk.sport.owl#watford-fc>,"Daniel Tozser"@en,"Watford"@en
<http://bk.sport.owl#daniel-tozser>,<http://bk.sport.owl#watford>,"Daniel Tozser"@en,"Watford FC"@en
<http://bk.sport.owl#daniel-tozser>,<http://bk.sport.owl#watford>,"Daniel Tozser"@en,"Watford"@en
<http://bk.sport.owl#nick-blackman>,<http://bk.sport.owl#blackburn-rovers-fc>,"Nick Blackman"@en,"Blackburn Rovers"@en
<http://bk.sport.owl#nick-blackman>,<http://bk.sport.owl#blackburn-rovers>,"Nick Blackman"@en,"Blackburn Rovers"@en
<http://bk.sport.owl#samir-memisevic>,<http://bk.sport.owl#fc-groningen>,"Samir Memisevic"@en,"FC Groningen"@en
<http://bk.sport.owl#samir-memisevic>,<http://bk.sport.owl#fc-groningen>,"samir memisevic"@en,"FC Groningen"@en
<http://bk.sport.owl#krystian-nowak>,<http://bk.sport.owl#slaven-belupo-koprivnica>,"Krystian Nowak"@en,"Slaven Belupo Koprivnica"@en
<http://bk.sport.owl#krystian-nowak>,<http://bk.sport.owl#slaven-belupo-koprivnica>,"krystian nowak"@en,"Slaven Belupo Koprivnica"@en
<http://bk.sport.owl#soner-aydogdu>,<http://bk.sport.owl#istanbul-basaksehir>,"soner aydogdu"@en,"Istanbul Basaksehir"@en
<http://bk.sport.owl#soner-aydogdu>,<http://bk.sport.owl#istanbul-basaksehir>,"Soner Aydogdu"@en,"Istanbul Basaksehir"@en
<http://bk.sport.owl#ravel-morrison>,<http://bk.sport.owl#ss-lazio>,"ravel morrison"@en,"SS Lazio"@en
<http://bk.sport.owl#ravel-morrison>,<http://bk.sport.owl#ss-lazio>,"Ravel Morrison"@en,"SS Lazio"@en
<http://bk.sport.owl#ravel-morrison>,<http://bk.sport.owl#ss-lazio>,"Morrison","SS Lazio"@en
<http://bk.sport.owl#ravel-morrison>,<http://bk.sport.owl#\u00F6stersunds-fk>,"ravel morrison"@en,"\u00D6stersunds FK"@en
<http://bk.sport.owl#ravel-morrison>,<http://bk.sport.owl#\u00F6stersunds-fk>,"Ravel Morrison"@en,"\u00D6stersunds FK"@en
<http://bk.sport.owl#ravel-morrison>,<http://bk.sport.owl#\u00F6stersunds-fk>,"Morrison","\u00D6stersunds FK"@en
<http://bk.sport.owl#mickael-panos>,<http://bk.sport.owl#as-saint-\u00E9tienne>,"mickael panos"@en,"AS Saint-\u00C9tienne"@en
<http://bk.sport.owl#dani-ndi>,<http://bk.sport.owl#nk-istra-1961>,"dani ndi"@en,"NK Istra 1961"@en
<http://bk.sport.owl#zout>,<http://bk.sport.owl#royal-antwerp>,"Zout"@en,"Royal Antwerp FC"@en
<http://bk.sport.owl#olivier-sorin>,<http://bk.sport.owl#stade-rennais>,"Sorin","Stade Rennais FC"@en
<http://bk.sport.owl#ryan-gauld>,<http://bk.sport.owl#hibernian>,"ryan gauld"@en,"Hibernian FC"@en
<http://bk.sport.owl#jaroslav-zeleny>,<http://bk.sport.owl#sk-slavia-prag>,"Jaroslav Zeleny"@en,"SK Slavia Prag"@en
<http://bk.sport.owl#jaroslav-zeleny>,<http://bk.sport.owl#sk-slavia-prag>,"jaroslav zeleny"@en,"SK Slavia Prag"@en
<http://bk.sport.owl#milan-culum>,<http://bk.sport.owl#nk-inter-zapresic>,"Milan Culum"@en,"NK Inter Zapresic"@en
<http://bk.sport.owl#alexandru-vlad>,<http://bk.sport.owl#fc-voluntari>,"Alexandru Vlad"@en,"FC Voluntari"@en
<http://bk.sport.owl#alexandru-vlad>,<http://bk.sport.owl#fc-voluntari>,"alexandru vlad"@en,"FC Voluntari"@en
<http://bk.sport.owl#patrick-erras>,<http://bk.sport.owl#1.fc-nuremberg-\u00A0>,"patrick erras"@en,"1.FC Nuremberg \u00A0"@en
<http://bk.sport.owl#patrick-erras>,<http://bk.sport.owl#1.fc-nuremberg-\u00A0>,"Patrick Erras"@en,"1.FC Nuremberg \u00A0"@en
<http://bk.sport.owl#oleksandr-golikov>,<http://bk.sport.owl#fk-lviv>,"Oleksandr Golikov"@en,"FK Lviv"@en
<http://bk.sport.owl#ayegbeni-yakubu>,<http://bk.sport.owl#blackburn-rovers-fc>,"Ayegbeni Yakubu"@en,"Blackburn Rovers"@en
<http://bk.sport.owl#ayegbeni-yakubu>,<http://bk.sport.owl#blackburn-rovers>,"Ayegbeni Yakubu"@en,"Blackburn Rovers"@en
<http://bk.sport.owl#dariusz-szczerbal>,<http://bk.sport.owl#slask-wroclaw>,"dariusz szczerbal"@en,"Slask Wroclaw"@en
<http://bk.sport.owl#dariusz-szczerbal>,<http://bk.sport.owl#slask-wroclaw>,"Dariusz Szczerbal"@en,"Slask Wroclaw"@en
<http://bk.sport.owl#gregory-wuthrich>,<http://bk.sport.owl#bsc-young-boys>,"gregory wuthrich"@en,"BSC Young Boys"@en
<http://bk.sport.owl#jordan-diakiese>,<http://bk.sport.owl#nk-rudes>,"jordan diakiese"@en,"NK Rudes"@en
<http://bk.sport.owl#jordan-diakiese>,<http://bk.sport.owl#nk-rudes>,"Jordan Diakiese"@en,"NK Rudes"@en
<http://bk.sport.owl#matthias-maak>,<http://bk.sport.owl#fc-wacker-innsbruck-\u00A0>,"matthias maak"@en,"FC Wacker Innsbruck \u00A0"@en
<http://bk.sport.owl#matthias-maak>,<http://bk.sport.owl#fc-wacker-innsbruck-\u00A0>,"Matthias Maak"@en,"FC Wacker Innsbruck \u00A0"@en
<http://bk.sport.owl#koen-huntelaar>,<http://bk.sport.owl#de-graafschap-doetinchem-\u00A0>,"koen huntelaar"@en,"De Graafschap Doetinchem \u00A0"@en
<http://bk.sport.owl#koen-huntelaar>,<http://bk.sport.owl#de-graafschap-doetinchem-\u00A0>,"Koen Huntelaar"@en,"De Graafschap Doetinchem \u00A0"@en
<http://bk.sport.owl#borja-baston>,<http://bk.sport.owl#deportivo-alav\u00E9s>,"borja baston"@en,"Deportivo Alav\u00E9s"@en
<http://bk.sport.owl#borja-baston>,<http://bk.sport.owl#deportivo-alav\u00E9s>,"Baston","Deportivo Alav\u00E9s"@en
<http://bk.sport.owl#borja-baston>,<http://bk.sport.owl#sd-eibar>,"borja baston"@en,"SD Eibar"@en
<http://bk.sport.owl#borja-baston>,<http://bk.sport.owl#sd-eibar>,"Baston","SD Eibar"@en
<http://bk.sport.owl#blagoy-makendzhiev>,<http://bk.sport.owl#fk-dunav-ruse>,"blagoy makendzhiev"@en,"FK Dunav Ruse"@en
<http://bk.sport.owl#blagoy-makendzhiev>,<http://bk.sport.owl#fk-dunav-ruse>,"Blagoy Makendzhiev"@en,"FK Dunav Ruse"@en
<http://bk.sport.owl#blagoy-makendzhiev>,<http://bk.sport.owl#cherno-more-varna>,"blagoy makendzhiev"@en,"Cherno More Varna"@en
<http://bk.sport.owl#blagoy-makendzhiev>,<http://bk.sport.owl#cherno-more-varna>,"Blagoy Makendzhiev"@en,"Cherno More Varna"@en
<http://bk.sport.owl#stanislav-matyash>,<http://bk.sport.owl#enisey-krasnoyarsk-\u00A0>,"stanislav matyash"@en,"Enisey Krasnoyarsk \u00A0"@en
