a,la
<http://bk.sport.owl#slobodan-rubezic>,"slobodan rubezic"@en
<http://bk.sport.owl#hakim-ziyech>,"hakim ziyech"@en
<http://bk.sport.owl#hakim-ziyech>,"Hakim Ziyech"@en
<http://bk.sport.owl#niklas-backman>,"niklas backman"@en
<http://bk.sport.owl#raul-carnero>,"raul carnero"@en
<http://bk.sport.owl#benjamin-lambot>,"Benjamin Lambot"@en
<http://bk.sport.owl#benjamin-lambot>,"benjamin lambot"@en
<http://bk.sport.owl#toni-kroos>,"Toni Kroos"@en
<http://bk.sport.owl#toni-kroos>,"toni kroos"@en
<http://bk.sport.owl#toni-kroos>,"Kroos"
<http://bk.sport.owl#stephen-o'donnell>,"stephen o'donnell"@en
<http://bk.sport.owl#stephen-o'donnell>,"Stephen O'Donnell"@en
<http://bk.sport.owl#khassa-camara>,"khassa camara"@en
<http://bk.sport.owl#khassa-camara>,"Khassa Camara"@en
<http://bk.sport.owl#robin-van-persie>,"robin van persie"@en
<http://bk.sport.owl#robin-van-persie>,"Robin van Persie"@en
<http://bk.sport.owl#christoph-baumgartner>,"christoph baumgartner"@en
<http://bk.sport.owl#stefan-ilsanker>,"Stefan Ilsanker"@en
<http://bk.sport.owl#stefan-ilsanker>,"stefan ilsanker"@en
<http://bk.sport.owl#greg-taylor>,"greg taylor"@en
<http://bk.sport.owl#greg-taylor>,"Greg Taylor"@en
<http://bk.sport.owl#pascal-kopke>,"pascal kopke"@en
<http://bk.sport.owl#jimmy-tabidze>,"jimmy tabidze"@en
<http://bk.sport.owl#jimmy-tabidze>,"Jimmy Tabidze"@en
<http://bk.sport.owl#michael-pereira>,"michael pereira"@en
<http://bk.sport.owl#michael-pereira>,"Michael Pereira"@en
<http://bk.sport.owl#kevin-ray-mendoza>,"Kevin Ray Mendoza"@en
<http://bk.sport.owl#kevin-ray-mendoza>,"kevin ray mendoza"@en
<http://bk.sport.owl#hector-moreno>,"hector moreno"@en
<http://bk.sport.owl#christian-ilic>,"christian ilic"@en
<http://bk.sport.owl#christian-ilic>,"Christian Ilic"@en
<http://bk.sport.owl#david-stec>,"David Stec"@en
<http://bk.sport.owl#david-stec>,"david stec"@en
<http://bk.sport.owl#alan-dzagoev>,"alan dzagoev"@en
<http://bk.sport.owl#alan-dzagoev>,"Alan Dzagoev"@en
<http://bk.sport.owl#oier-olazabal>,"Oier Olazabal"@en
<http://bk.sport.owl#oier-olazabal>,"oier olazabal"@en
<http://bk.sport.owl#arkadiusz-piech>,"Arkadiusz Piech"@en
<http://bk.sport.owl#arkadiusz-piech>,"arkadiusz piech"@en
<http://bk.sport.owl#leozinho>,"Leozinho"@en
<http://bk.sport.owl#leozinho>,"leozinho"@en
<http://bk.sport.owl#karol-fila>,"karol fila"@en
<http://bk.sport.owl#karol-fila>,"Karol Fila"@en
<http://bk.sport.owl#sokratis>,"sokratis"@en
<http://bk.sport.owl#sokratis>,"Sokratis"@en
<http://bk.sport.owl#sokratis>,"Sokratis"
<http://bk.sport.owl#emir-sahiti>,"emir sahiti"@en
<http://bk.sport.owl#stanislav-kostov>,"stanislav kostov"@en
<http://bk.sport.owl#stanislav-kostov>,"Stanislav Kostov"@en
<http://bk.sport.owl#bas-dost>,"bas dost"@en
<http://bk.sport.owl#bas-dost>,"Bas Dost"@en
<http://bk.sport.owl#bas-dost>,"Dost"
<http://bk.sport.owl#marko-vesovic>,"marko vesovic"@en
<http://bk.sport.owl#marko-vesovic>,"Marko Vesovic"@en
<http://bk.sport.owl#carl-thulin>,"carl thulin"@en
<http://bk.sport.owl#dejan-georgijevic>,"dejan georgijevic"@en
<http://bk.sport.owl#daniel-didavi>,"daniel didavi"@en
<http://bk.sport.owl#daniel-didavi>,"Daniel Didavi"@en
<http://bk.sport.owl#daniel-didavi>,"Didavi"
<http://bk.sport.owl#ethan-ampadu>,"Ethan Ampadu"@en
<http://bk.sport.owl#ethan-ampadu>,"ethan ampadu"@en
<http://bk.sport.owl#charlie-weberg>,"charlie weberg"@en
<http://bk.sport.owl#oti>,"Oti"@en
<http://bk.sport.owl#oti>,"oti"@en
<http://bk.sport.owl#samuel-moutoussamy>,"Samuel Moutoussamy"@en
<http://bk.sport.owl#samuel-moutoussamy>,"samuel moutoussamy"@en
<http://bk.sport.owl#adnan-secerovic>,"adnan secerovic"@en
<http://bk.sport.owl#ridle-baku>,"Ridle Baku"@en
<http://bk.sport.owl#ridle-baku>,"ridle baku"@en
<http://bk.sport.owl#ruben-vinagre>,"ruben vinagre"@en
<http://bk.sport.owl#mirlind-kryeziu>,"Mirlind Kryeziu"@en
<http://bk.sport.owl#mirlind-kryeziu>,"mirlind kryeziu"@en
<http://bk.sport.owl#keita-balde>,"keita balde"@en
<http://bk.sport.owl#yaya-sanogo>,"yaya sanogo"@en
<http://bk.sport.owl#yaya-sanogo>,"Yaya Sanogo"@en
<http://bk.sport.owl#benoit-costil>,"benoit costil"@en
<http://bk.sport.owl#georgian-honciu>,"Georgian Honciu"@en
<http://bk.sport.owl#georgian-honciu>,"georgian honciu"@en
<http://bk.sport.owl#daniel-tatar>,"daniel tatar"@en
<http://bk.sport.owl#anastasios-papazoglou>,"Anastasios Papazoglou"@en
<http://bk.sport.owl#anastasios-papazoglou>,"anastasios papazoglou"@en
<http://bk.sport.owl#matteo-scozzarella>,"matteo scozzarella"@en
<http://bk.sport.owl#matteo-scozzarella>,"Matteo Scozzarella"@en
<http://bk.sport.owl#andres-guardado>,"andres guardado"@en
<http://bk.sport.owl#daniel-candeias>,"daniel candeias"@en
<http://bk.sport.owl#daniel-candeias>,"Daniel Candeias"@en
<http://bk.sport.owl#bouna-sarr>,"Bouna Sarr"@en
<http://bk.sport.owl#bouna-sarr>,"bouna sarr"@en
<http://bk.sport.owl#bouna-sarr>,"Sarr"
<http://bk.sport.owl#vilibald-vuco>,"vilibald vuco"@en
<http://bk.sport.owl#elliot-kack>,"elliot kack"@en
<http://bk.sport.owl#paya-pichkah>,"Paya Pichkah"@en
<http://bk.sport.owl#paya-pichkah>,"paya pichkah"@en
<http://bk.sport.owl#christoph-daferner>,"christoph daferner"@en
<http://bk.sport.owl#lukas-kalvach>,"Lukas Kalvach"@en
<http://bk.sport.owl#lukas-kalvach>,"lukas kalvach"@en
<http://bk.sport.owl#nicolai-muller>,"nicolai muller"@en
<http://bk.sport.owl#florian-rieder>,"Florian Rieder"@en
<http://bk.sport.owl#florian-rieder>,"florian rieder"@en
<http://bk.sport.owl#scott-arfield>,"scott arfield"@en
<http://bk.sport.owl#scott-arfield>,"Scott Arfield"@en
<http://bk.sport.owl#dorian-dessoleil>,"dorian dessoleil"@en
<http://bk.sport.owl#dorian-dessoleil>,"Dorian Dessoleil"@en
<http://bk.sport.owl#guillermo-varela>,"guillermo varela"@en
<http://bk.sport.owl#mergim-vojvoda>,"mergim vojvoda"@en
<http://bk.sport.owl#florentino>,"florentino"@en
<http://bk.sport.owl#shane-duffy>,"Shane Duffy"@en
<http://bk.sport.owl#shane-duffy>,"shane duffy"@en
<http://bk.sport.owl#andras-schafer>,"andras schafer"@en
<http://bk.sport.owl#joe-lewis>,"Joe Lewis"@en
<http://bk.sport.owl#joe-lewis>,"joe lewis"@en
<http://bk.sport.owl#max-de-ruyver>,"max de ruyver"@en
<http://bk.sport.owl#victor-ruiz>,"victor ruiz"@en
<http://bk.sport.owl#anders-jacobsen>,"anders jacobsen"@en
<http://bk.sport.owl#giannis-bouzoukis>,"Giannis Bouzoukis"@en
<http://bk.sport.owl#giannis-bouzoukis>,"giannis bouzoukis"@en
<http://bk.sport.owl#ruben-oliveira>,"ruben oliveira"@en
<http://bk.sport.owl#ognjen-djuricin>,"Ognjen Djuricin"@en
<http://bk.sport.owl#ognjen-djuricin>,"ognjen djuricin"@en
<http://bk.sport.owl#bengali-fode-koita>,"bengali fode koita"@en
<http://bk.sport.owl#justin-bijlow>,"justin bijlow"@en
<http://bk.sport.owl#justin-bijlow>,"Justin Bijlow"@en
<http://bk.sport.owl#nelson-semedo>,"nelson semedo"@en
<http://bk.sport.owl#fred>,"fred"@en
<http://bk.sport.owl#fred>,"Fred"@en
<http://bk.sport.owl#fredy>,"fredy"@en
<http://bk.sport.owl#fredy>,"Fredy"@en
<http://bk.sport.owl#andrej-kadlec>,"andrej kadlec"@en
<http://bk.sport.owl#issah-abass>,"Issah Abass"@en
<http://bk.sport.owl#issah-abass>,"issah abass"@en
<http://bk.sport.owl#derrick-luckassen>,"derrick luckassen"@en
<http://bk.sport.owl#paul-jose-mpoku>,"paul jose mpoku"@en
<http://bk.sport.owl#jesse-lingard>,"jesse lingard"@en
<http://bk.sport.owl#jesse-lingard>,"Jesse Lingard"@en
<http://bk.sport.owl#jesse-lingard>,"Lingard"
<http://bk.sport.owl#lukas-gortler>,"lukas gortler"@en
<http://bk.sport.owl#rodrigo-becao>,"rodrigo becao"@en
<http://bk.sport.owl#andrej-prskalo>,"Andrej Prskalo"@en
<http://bk.sport.owl#andrej-prskalo>,"andrej prskalo"@en
<http://bk.sport.owl#nemanja-stevanovic>,"Nemanja Stevanovic"@en
<http://bk.sport.owl#nemanja-stevanovic>,"nemanja stevanovic"@en
<http://bk.sport.owl#doru-popadiuc>,"doru popadiuc"@en
<http://bk.sport.owl#edin-dzeko>,"Edin Dzeko"@en
<http://bk.sport.owl#edin-dzeko>,"edin dzeko"@en
<http://bk.sport.owl#edin-dzeko>,"Dzeko"
<http://bk.sport.owl#soslan-dzhanaev>,"soslan dzhanaev"@en
<http://bk.sport.owl#ivan-cuellar>,"ivan cuellar"@en
<http://bk.sport.owl#guido-guerrieri>,"Guido Guerrieri"@en
<http://bk.sport.owl#guido-guerrieri>,"guido guerrieri"@en
<http://bk.sport.owl#guido-guerrieri>,"Guerrieri"
<http://bk.sport.owl#dario-marzino>,"Dario Marzino"@en
<http://bk.sport.owl#dario-marzino>,"dario marzino"@en
<http://bk.sport.owl#pelle-clement>,"pelle clement"@en
<http://bk.sport.owl#cris>,"Cris"@en
<http://bk.sport.owl#cris>,"cris"@en
<http://bk.sport.owl#michal-chrapek>,"Michal Chrapek"@en
<http://bk.sport.owl#michal-chrapek>,"michal chrapek"@en
<http://bk.sport.owl#dominik-furman>,"dominik furman"@en
<http://bk.sport.owl#dominik-furman>,"Dominik Furman"@en
<http://bk.sport.owl#ben-woodburn>,"ben woodburn"@en
<http://bk.sport.owl#stephane-acka>,"stephane acka"@en
<http://bk.sport.owl#stephane-acka>,"Stephane Acka"@en
<http://bk.sport.owl#vincent-manceau>,"Vincent Manceau"@en
<http://bk.sport.owl#vincent-manceau>,"vincent manceau"@en
<http://bk.sport.owl#vincent-manceau>,"Manceau"
<http://bk.sport.owl#nemanja-toroman>,"nemanja toroman"@en
<http://bk.sport.owl#thomas-oude-kotte>,"Thomas Oude Kotte"@en
<http://bk.sport.owl#thomas-oude-kotte>,"thomas oude kotte"@en
<http://bk.sport.owl#kevin-trapp>,"kevin trapp"@en
<http://bk.sport.owl#kevin-trapp>,"Trapp"
<http://bk.sport.owl#mihai-butean>,"mihai butean"@en
<http://bk.sport.owl#mihai-butean>,"Mihai Butean"@en
<http://bk.sport.owl#javi-puado>,"javi puado"@en
<http://bk.sport.owl#javi-puado>,"Javi Puado"@en
<http://bk.sport.owl#geoffroy-serey-die>,"geoffroy serey die"@en
<http://bk.sport.owl#riad-bajic>,"riad bajic"@en
<http://bk.sport.owl#nivaldo>,"nivaldo"@en
<http://bk.sport.owl#nivaldo>,"Nivaldo"@en
<http://bk.sport.owl#giovanni-troupee>,"giovanni troupee"@en
<http://bk.sport.owl#ruben-rochina>,"Ruben Rochina"@en
<http://bk.sport.owl#ruben-rochina>,"ruben rochina"@en
<http://bk.sport.owl#alexandru-corban>,"Alexandru Corban"@en
<http://bk.sport.owl#alexandru-corban>,"alexandru corban"@en
<http://bk.sport.owl#mert-hakan-yandas>,"Mert Hakan Yandas"@en
<http://bk.sport.owl#mert-hakan-yandas>,"mert hakan yandas"@en
<http://bk.sport.owl#boris-garros>,"boris garros"@en
<http://bk.sport.owl#samuel-sahin-radlinger>,"samuel sahin radlinger"@en
<http://bk.sport.owl#gokhan-tore>,"gokhan tore"@en
<http://bk.sport.owl#oliver-baumann>,"oliver baumann"@en
<http://bk.sport.owl#oliver-baumann>,"Oliver Baumann"@en
<http://bk.sport.owl#oliver-baumann>,"Baumann"
<http://bk.sport.owl#paul-anton>,"paul anton"@en
<http://bk.sport.owl#paul-anton>,"Paul Anton"@en
<http://bk.sport.owl#muamer-tankovic>,"Muamer Tankovic"@en
<http://bk.sport.owl#muamer-tankovic>,"muamer tankovic"@en
<http://bk.sport.owl#noah-sarenren-bazee>,"noah sarenren bazee"@en
<http://bk.sport.owl#noah-sarenren-bazee>,"Noah Sarenren Bazee"@en
<http://bk.sport.owl#lukas-lerager>,"lukas lerager"@en
<http://bk.sport.owl#lukas-lerager>,"Lukas Lerager"@en
<http://bk.sport.owl#cheikh-n'doye>,"cheikh n'doye"@en
<http://bk.sport.owl#cheikh-n'doye>,"Cheikh N'Doye"@en
<http://bk.sport.owl#majeed-waris>,"Majeed Waris"@en
<http://bk.sport.owl#majeed-waris>,"majeed waris"@en
<http://bk.sport.owl#andre-gomes>,"andre gomes"@en
<http://bk.sport.owl#milan-vidakov>,"milan vidakov"@en
<http://bk.sport.owl#mathias-karlsson>,"mathias karlsson"@en
<http://bk.sport.owl#mathias-karlsson>,"Mathias Karlsson"@en
<http://bk.sport.owl#yevhen-hrytsenko>,"yevhen hrytsenko"@en
<http://bk.sport.owl#craig-sibbald>,"Craig Sibbald"@en
<http://bk.sport.owl#craig-sibbald>,"craig sibbald"@en
<http://bk.sport.owl#oscar-melendo>,"Oscar Melendo"@en
<http://bk.sport.owl#oscar-melendo>,"oscar melendo"@en
<http://bk.sport.owl#nicolas-tagliafico>,"nicolas tagliafico"@en
<http://bk.sport.owl#branimir-jocic>,"branimir jocic"@en
<http://bk.sport.owl#branimir-jocic>,"Branimir Jocic"@en
<http://bk.sport.owl#anthony-jung>,"Anthony Jung"@en
<http://bk.sport.owl#anthony-jung>,"anthony jung"@en
<http://bk.sport.owl#gaetan-bong>,"gaetan bong"@en
<http://bk.sport.owl#cristian-romero>,"Cristian Romero"@en
<http://bk.sport.owl#cristian-romero>,"cristian romero"@en
<http://bk.sport.owl#johannes-vall>,"johannes vall"@en
<http://bk.sport.owl#johannes-vall>,"Johannes Vall"@en
<http://bk.sport.owl#magnus-christensen>,"Magnus Christensen"@en
<http://bk.sport.owl#magnus-christensen>,"magnus christensen"@en
<http://bk.sport.owl#angelos-ikonomou>,"angelos ikonomou"@en
<http://bk.sport.owl#angelos-ikonomou>,"Angelos Ikonomou"@en
<http://bk.sport.owl#omar-santana>,"omar santana"@en
<http://bk.sport.owl#omar-santana>,"Omar Santana"@en
<http://bk.sport.owl#benedikt-rocker>,"benedikt rocker"@en
<http://bk.sport.owl#alfons-sampsted>,"alfons sampsted"@en
<http://bk.sport.owl#jaka-bijol>,"Jaka Bijol"@en
<http://bk.sport.owl#jaka-bijol>,"jaka bijol"@en
<http://bk.sport.owl#neil-etheridge>,"neil etheridge"@en
<http://bk.sport.owl#neil-etheridge>,"Neil Etheridge"@en
<http://bk.sport.owl#thomas>,"Thomas"@en
<http://bk.sport.owl#thomas>,"thomas"@en
<http://bk.sport.owl#thomas>,"Thomas"
<http://bk.sport.owl#mees-hoedemakers>,"mees hoedemakers"@en
<http://bk.sport.owl#mees-hoedemakers>,"Mees Hoedemakers"@en
<http://bk.sport.owl#federico-santander>,"federico santander"@en
<http://bk.sport.owl#daniel-bjornkvist>,"daniel bjornkvist"@en
<http://bk.sport.owl#kamil-surowiec>,"Kamil Surowiec"@en
<http://bk.sport.owl#kamil-surowiec>,"kamil surowiec"@en
<http://bk.sport.owl#pieter-gerkens>,"pieter gerkens"@en
<http://bk.sport.owl#pieter-gerkens>,"Pieter Gerkens"@en
<http://bk.sport.owl#artur>,"artur"@en
<http://bk.sport.owl#artur>,"Artur"@en
<http://bk.sport.owl#serdar-gurler>,"serdar gurler"@en
<http://bk.sport.owl#arnel-jakupovic>,"Arnel Jakupovic"@en
<http://bk.sport.owl#arnel-jakupovic>,"arnel jakupovic"@en
<http://bk.sport.owl#andrej-kramaric>,"andrej kramaric"@en
<http://bk.sport.owl#andrej-kramaric>,"Andrej Kramaric"@en
<http://bk.sport.owl#andrej-kramaric>,"Kramaric"
<http://bk.sport.owl#arseni-logashov>,"Arseni Logashov"@en
<http://bk.sport.owl#arseni-logashov>,"arseni logashov"@en
<http://bk.sport.owl#ted-van-de-pavert>,"ted van de pavert"@en
<http://bk.sport.owl#ted-van-de-pavert>,"Ted van de Pavert"@en
<http://bk.sport.owl#daniel-sturridge>,"Daniel Sturridge"@en
<http://bk.sport.owl#daniel-sturridge>,"daniel sturridge"@en
<http://bk.sport.owl#daniel-sturridge>,"Sturridge"
<http://bk.sport.owl#andrei-cristea>,"andrei cristea"@en
<http://bk.sport.owl#andrei-cristea>,"Andrei Cristea"@en
<http://bk.sport.owl#filippo-romagna>,"Filippo Romagna"@en
<http://bk.sport.owl#filippo-romagna>,"filippo romagna"@en
<http://bk.sport.owl#kasper-larsen>,"Kasper Larsen"@en
<http://bk.sport.owl#kasper-larsen>,"kasper larsen"@en
<http://bk.sport.owl#miguel-britos>,"miguel britos"@en
<http://bk.sport.owl#miguel-britos>,"Miguel Britos"@en
<http://bk.sport.owl#miguel-britos>,"Britos"
<http://bk.sport.owl#lucas-tousart>,"Lucas Tousart"@en
<http://bk.sport.owl#lucas-tousart>,"lucas tousart"@en
<http://bk.sport.owl#samu-castillejo>,"Samu Castillejo"@en
<http://bk.sport.owl#samu-castillejo>,"samu castillejo"@en
<http://bk.sport.owl#samu-castillejo>,"Castillejo"
<http://bk.sport.owl#daniil-khlusevich>,"daniil khlusevich"@en
<http://bk.sport.owl#ivelin-popov>,"Ivelin Popov"@en
<http://bk.sport.owl#ivelin-popov>,"ivelin popov"@en
<http://bk.sport.owl#marko-pjaca>,"marko pjaca"@en
<http://bk.sport.owl#marko-pjaca>,"Marko Pjaca"@en
<http://bk.sport.owl#michael-obafemi>,"michael obafemi"@en
<http://bk.sport.owl#lazar-kojic>,"lazar kojic"@en
<http://bk.sport.owl#gelson-fernandes>,"gelson fernandes"@en
<http://bk.sport.owl#gelson-fernandes>,"Gelson Fernandes"@en
<http://bk.sport.owl#gelson-fernandes>,"Fernandes"
<http://bk.sport.owl#gabriel-jesus>,"gabriel jesus"@en
<http://bk.sport.owl#gabriel-jesus>,"Gabriel Jesus"@en
<http://bk.sport.owl#taulant-xhaka>,"Taulant Xhaka"@en
<http://bk.sport.owl#taulant-xhaka>,"taulant xhaka"@en
<http://bk.sport.owl#mario-situm>,"mario situm"@en
<http://bk.sport.owl#mario-situm>,"Mario Situm"@en
<http://bk.sport.owl#mario-situm>,"Mario \u00C5\u00A0itum"@en
<http://bk.sport.owl#argyris-kampetsis>,"Argyris Kampetsis"@en
<http://bk.sport.owl#argyris-kampetsis>,"argyris kampetsis"@en
<http://bk.sport.owl#hamza-younes>,"Hamza Younes"@en
<http://bk.sport.owl#hamza-younes>,"hamza younes"@en
<http://bk.sport.owl#michael-steinwender>,"michael steinwender"@en
<http://bk.sport.owl#michael-steinwender>,"Michael Steinwender"@en
<http://bk.sport.owl#eduardo-camavinga>,"eduardo camavinga"@en
<http://bk.sport.owl#adam-stahl>,"adam stahl"@en
<http://bk.sport.owl#adam-stahl>,"Adam Stahl"@en
<http://bk.sport.owl#james-jeggo>,"james jeggo"@en
<http://bk.sport.owl#james-jeggo>,"James Jeggo"@en
<http://bk.sport.owl#leo-schwechlen>,"leo schwechlen"@en
<http://bk.sport.owl#aleksandar-miljkovic>,"Aleksandar Miljkovic"@en
<http://bk.sport.owl#aleksandar-miljkovic>,"aleksandar miljkovic"@en
<http://bk.sport.owl#miguel-veloso>,"Miguel Veloso"@en
<http://bk.sport.owl#miguel-veloso>,"miguel veloso"@en
<http://bk.sport.owl#najeeb-yakubu>,"Najeeb Yakubu"@en
<http://bk.sport.owl#najeeb-yakubu>,"najeeb yakubu"@en
<http://bk.sport.owl#seydou-sy>,"Seydou Sy"@en
<http://bk.sport.owl#seydou-sy>,"seydou sy"@en
<http://bk.sport.owl#seydou-sy>,"Sy"
<http://bk.sport.owl#marcus-rashford>,"Marcus Rashford"@en
<http://bk.sport.owl#marcus-rashford>,"marcus rashford"@en
<http://bk.sport.owl#filip-piszczek>,"Filip Piszczek"@en
<http://bk.sport.owl#filip-piszczek>,"filip piszczek"@en
<http://bk.sport.owl#tim-van-de-berg>,"tim van de berg"@en
<http://bk.sport.owl#tim-van-de-berg>,"Tim van de Berg"@en
<http://bk.sport.owl#ricardo-costa>,"Ricardo Costa"@en
<http://bk.sport.owl#ricardo-costa>,"ricardo costa"@en
<http://bk.sport.owl#samuel-grandsir>,"samuel grandsir"@en
<http://bk.sport.owl#samuel-grandsir>,"Samuel Grandsir"@en
<http://bk.sport.owl#panagiotis-liagas>,"panagiotis liagas"@en
<http://bk.sport.owl#youssef-msakni>,"Youssef Msakni"@en
<http://bk.sport.owl#youssef-msakni>,"youssef msakni"@en
<http://bk.sport.owl#dennis-telgenkamp>,"Dennis Telgenkamp"@en
<http://bk.sport.owl#dennis-telgenkamp>,"dennis telgenkamp"@en
<http://bk.sport.owl#aleksandr-dovbnya>,"aleksandr dovbnya"@en
<http://bk.sport.owl#aleksandr-dovbnya>,"Aleksandr Dovbnya"@en
<http://bk.sport.owl#ionut-cioinac>,"ionut cioinac"@en
<http://bk.sport.owl#ionut-cioinac>,"Ionut Cioinac"@en
<http://bk.sport.owl#sergi-guardiola>,"sergi guardiola"@en
<http://bk.sport.owl#sergi-guardiola>,"Sergi Guardiola"@en
<http://bk.sport.owl#ari>,"Ari"@en
<http://bk.sport.owl#ari>,"ari"@en
<http://bk.sport.owl#axel-borgmann>,"axel borgmann"@en
<http://bk.sport.owl#axel-borgmann>,"Axel Borgmann"@en
<http://bk.sport.owl#ilkay-gundogan>,"Ilkay G\u00C3\u00BCndogan"@en
<http://bk.sport.owl#ilkay-gundogan>,"ilkay gundogan"@en
<http://bk.sport.owl#senou-coulibaly>,"senou coulibaly"@en
<http://bk.sport.owl#senou-coulibaly>,"Senou Coulibaly"@en
<http://bk.sport.owl#yann-kasai>,"yann kasai"@en
<http://bk.sport.owl#eliaquim-mangala>,"eliaquim mangala"@en
<http://bk.sport.owl#eliaquim-mangala>,"Eliaquim Mangala"@en
<http://bk.sport.owl#eliaquim-mangala>,"Mangala"
<http://bk.sport.owl#ruslan-kambolov>,"ruslan kambolov"@en
<http://bk.sport.owl#patrizio-stronati>,"Patrizio Stronati"@en
<http://bk.sport.owl#patrizio-stronati>,"patrizio stronati"@en
<http://bk.sport.owl#lars-nieuwpoort>,"Lars Nieuwpoort"@en
<http://bk.sport.owl#lars-nieuwpoort>,"lars nieuwpoort"@en
<http://bk.sport.owl#gustav-wikheim>,"gustav wikheim"@en
<http://bk.sport.owl#dayot-upamecano>,"Dayot Upamecano"@en
<http://bk.sport.owl#dayot-upamecano>,"dayot upamecano"@en
<http://bk.sport.owl#thorsten-kirschbaum>,"Thorsten Kirschbaum"@en
<http://bk.sport.owl#thorsten-kirschbaum>,"thorsten kirschbaum"@en
<http://bk.sport.owl#roman-polom>,"Roman Polom"@en
<http://bk.sport.owl#roman-polom>,"roman polom"@en
<http://bk.sport.owl#soufian-benyamina>,"soufian benyamina"@en
<http://bk.sport.owl#soufian-benyamina>,"Soufian Benyamina"@en
<http://bk.sport.owl#andreas-cornelius>,"andreas cornelius"@en
<http://bk.sport.owl#andreas-cornelius>,"Andreas Cornelius"@en
<http://bk.sport.owl#marcelo-brozovic>,"marcelo brozovic"@en
<http://bk.sport.owl#marcelo-brozovic>,"Marcelo Brozovic"@en
<http://bk.sport.owl#marcelo-brozovic>,"Brozovic"
<http://bk.sport.owl#samuel-dancak>,"samuel dancak"@en
<http://bk.sport.owl#djibril-diani>,"djibril diani"@en
<http://bk.sport.owl#lennart-czyborra>,"lennart czyborra"@en
<http://bk.sport.owl#lennart-czyborra>,"Lennart Czyborra"@en
<http://bk.sport.owl#gianluca-zanette>,"gianluca zanette"@en
<http://bk.sport.owl#pavlin-evtimov>,"pavlin evtimov"@en
<http://bk.sport.owl#pavlin-evtimov>,"Pavlin Evtimov"@en
<http://bk.sport.owl#kaan-ayhan>,"Kaan Ayhan"@en
<http://bk.sport.owl#kaan-ayhan>,"kaan ayhan"@en
<http://bk.sport.owl#kaan-ayhan>,"Ayhan"
<http://bk.sport.owl#aliou-badji>,"aliou badji"@en
<http://bk.sport.owl#aliou-badji>,"Aliou Badji"@en
<http://bk.sport.owl#jari-de-busser>,"Jari De Busser"@en
<http://bk.sport.owl#jari-de-busser>,"jari de busser"@en
<http://bk.sport.owl#philip-haglund>,"philip haglund"@en
<http://bk.sport.owl#philip-haglund>,"Philip Haglund"@en
<http://bk.sport.owl#will-norris>,"Will Norris"@en
<http://bk.sport.owl#will-norris>,"will norris"@en
<http://bk.sport.owl#ross-millen>,"Ross Millen"@en
<http://bk.sport.owl#ross-millen>,"ross millen"@en
<http://bk.sport.owl#john-guidetti>,"John Guidetti"@en
<http://bk.sport.owl#john-guidetti>,"john guidetti"@en
<http://bk.sport.owl#john-guidetti>,"Guidetti"
<http://bk.sport.owl#sam-lundholm>,"Sam Lundholm"@en
<http://bk.sport.owl#sam-lundholm>,"sam lundholm"@en
<http://bk.sport.owl#pau-lopez>,"pau lopez"@en
<http://bk.sport.owl#pau-lopez>,"Lopez"
<http://bk.sport.owl#marko-poletanovic>,"Marko Poletanovic"@en
<http://bk.sport.owl#marko-poletanovic>,"marko poletanovic"@en
